0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.4305795630939587,0.2384802419905053,0.17499267703114485,0.7908095890147926,0.36671900258913603,0.6655845587430973,0.27205283139098785,0.23987380144517448,0.7377217132160436,0.30658499819945995,0.7061148496785277,0.684558792826028,0.296125897389538,0.39779179253123587,0.09480833368637825,0.4456796714811965,0.5484403801858774,0.651573268537606,0.49124512143442334,0.27931471834506655,0.3145733700857177,0.5074091210253412,0.4684204280234711,0.43347262003356785,0.5369668797094359,0.6847496777128479,0.06502923419101136,0.40305568395656227,0.5016267929746314,0.5646502384649772,0.7343347415110424,0.6324086930426895,0.7001799541444954,0.44330135778191165,0.3061886012349556,0.41050806754046304,0.19029710065202615,0.5810531362229802,0.4864420255502222,0.37166827515699635,0.3877289448713075,0.37878354425802335,0.34806492260119914,0.3509460482068613,0.4107492707574333,0.5533523632052958,0.2716833788108376,0.7079541098710913,0.15204466794565358,0.4529174797905549,0.30371963128393353,0.8157921013990901,0.3123111134571428,0.14599017669372408,0.6186947818583663,0.4218248119912334,0.5564808875462623,0.40925184517624724,0.3202556797271372,0.4542374073807609,0.36466084790126063,0.5274761602167445,0.3284834121255459,0.2182242205193411,0.19926492273770768,0.0,0.3967520143366445,0.5688726486720588,0.44521588486091423,0.4876575742327975,0.47553177814245734,0.523259306376075,0.7379581714461645,0.31265917154647205,0.3565900777963606,0.4668178956422088,0.6600436665045776,0.5860382998896538,0.6391329164142366,0.7023779573175717
0.25657183916972515,0.2799145385041204,0.3257546265522285,0.4624397269654327,0.5980117577025519,0.3019646721913957,0.20554671111923078,0.18811217957272067,0.3878571640381894,0.37259532227554765,0.5367659916861387,0.5388964550703528,0.6053600746509443,0.17504025099462134,0.13949113056797852,0.5511152974940419,0.6971258414805647,0.39472492506744083,0.6508127975341855,0.20196973861135442,0.40382119163978386,0.7509166322795611,0.42752156699221644,0.09806983852979562,0.4413821144150174,0.7353871339267537,0.156374223005459,0.5665371589598379,0.6508586179702097,0.7776200409903653,0.5015604662646586,0.5004922880601652,0.6047801916513794,0.22793867708530097,0.43401807250592184,0.3561883893611542,0.31826731518727047,0.6494732717141515,0.43509174991889216,0.21478675981969372,0.3756820492741977,0.44331742833898846,0.5009870032071649,0.6074539257486792,0.36809810451513036,0.0961548870905718,0.17232697486447962,0.4960693833479982,0.45195963919763876,0.5326690608152522,0.7542140607822398,0.6512944587262595,0.5333314160846528,0.24425347889985333,0.5867778101012684,0.517910799262306,0.3886812718652895,0.5576642183249446,0.7825702320736274,0.5850299473369596,0.49030860475819715,0.29676576113244196,0.38347311079744906,0.3068066243616521,0.3135088887711627,0.550627063627445,0.5715717270259728,0.2750375045117217,0.45283732229120394,0.5001447032158147,0.46195621981656726,0.42471003890794035,0.5600313101988723,0.4187475913598739,0.554908859719137,0.41978004690314985,0.49699865906760426,0.3432985645608,0.6711272015096135,0.78845852536144
0.4825625360401309,0.29279014584658447,0.5979369417068376,0.2305037897047476,0.44918895066768894,0.45392871113329925,0.39456224414290453,0.2795772106005426,0.21788439597180476,0.5398062071803882,0.47892221176496286,0.6412280463968005,0.6046111075401503,0.147342933103502,0.09446372249225138,0.3011558553054505,0.7160435078165804,0.5841083965177156,0.4490867753474856,0.4301820617567456,0.24525754977956618,0.8581461352738435,0.3324172053590568,0.20894050293654992,0.45125362026471055,0.7483890585814483,0.2148379891083919,0.47564857608483674,0.8460080843517831,0.6474421585721823,0.501204739093534,0.42352820248828615,0.33141975905397725,0.021663373192528146,0.5098461904028904,0.034836325122848455,0.2895139154113677,0.5528506873300308,0.4460005354577356,0.24429305436997575,0.558037570429528,0.47028201531914443,0.8331727096402571,0.7008358054878208,0.39389786503257185,0.4359848911935929,0.14391128965965172,0.6285690136794597,0.4927690940735233,0.3459855965040324,0.24378806610216072,0.4993146313946014,0.22263696006236852,0.518864869351683,0.13195954616401184,0.4337134121818398,0.36314136432183086,0.2412983669398293,0.37700746958414244,0.2931998531191754,0.13479299338616074,0.41202036248782503,0.49624415624642754,0.32053824176542123,0.40345437093950565,0.8095646251544721,0.4246408389204808,0.3404153410874083,0.4929173517421983,0.28584981213637606,0.06181886212163068,0.2774018518044178,0.35613132540075604,0.3621108405119833,0.4051226719880684,0.38003881446166693,0.1660551098861759,0.24263006591747563,0.4098438523688586,0.44477728282707374
0.2868094560696297,0.2698615635762727,0.31970288189144513,0.33740542984618976,0.6144432048594407,0.3055972955685682,0.41218148715477887,0.22395661868222114,0.3700854929641099,0.4702507093511023,0.5811831168753515,0.5292701157844053,0.72300799961418,0.28441022457333687,0.03017676255093593,0.4045512573826236,0.840409057782734,0.45617360521359973,0.44656245422313706,0.5363285230714941,0.25652816736486783,1.0,0.2037558443934605,0.3189104340528113,0.2761086348768419,0.6991911919881193,0.30200132936640983,0.5497373363808481,0.6339228322681811,0.7478497278385194,0.890139940636514,0.5479889867854781,0.651591824962115,0.21309458074231943,0.7108577257498698,0.27285982631860467,0.8652552813943185,0.623141481838059,0.3398969080888977,0.3036395395407944,0.3395416866654326,0.33866839261095094,0.7785543011973368,0.5212456620154651,0.4090174198396353,0.5336035674938515,0.49241738868455176,0.38540330539098466,0.6171764072748172,0.6413004743205296,0.26490104047906193,0.20060492562263682,0.3787101585100515,0.5826231197306879,0.2309413381309263,0.2686262407054075,0.3323942341556477,0.4006813215959394,0.46239410407082704,0.3142947622125922,0.11400377853502397,0.4769092695731666,0.5295342552768543,0.06122930397313586,0.5093720311312733,0.6129499611945783,0.3446421193317988,0.5515367475817691,0.4598861149560301,0.3937959313250097,0.3693998805937613,0.2656046907169657,0.16159234718956517,0.1698544253616891,0.5246376045064238,0.6161093832349483,0.08236168395307314,0.11600408097061438,0.0972957335298581,0.7398070430711265
0.2997742526786825,0.178823305920889,0.5002616150551269,0.5201458112631175,0.5584459961340722,0.29588314304180585,0.3963441083552231,0.22157496760985385,0.659678221170394,0.31999938797019967,0.551660598646551,0.3829208468984603,0.258836453311855,0.42341975851050095,0.448752509670139,0.5491198006361794,0.2944003124388132,0.42165448959136315,0.34416209980148843,0.3261117631413506,0.3356064769051065,0.4784183195124631,0.3396969408586671,0.6923626908823551,0.3398774927689838,0.3525301903413475,0.22877840895154322,0.7955138298794582,0.6487930645369517,0.5751661830520087,0.4022320196350134,0.3493848236445662,0.3083878403531167,0.2941695067030571,0.6995066479389553,0.10824810915307026,0.2805953100085823,0.0,0.5181194335012494,0.624656986456128,0.44958980403832116,0.3971519845931223,0.5858557354924714,0.24990473080536563,0.6223222762398406,0.5824519875051801,0.9282405971045057,0.19787105923590365,0.470757722525499,0.5363198383253844,0.6304284053621041,0.8443482060068422,0.5261978835883481,0.11849484951029854,0.5959953412489362,0.42161761740137416,0.8414013931291926,0.18111135316127222,0.27527405460063303,0.47598740513797344,0.36252203009832545,0.35895571040573915,0.37496765480780514,0.2539640374703937,0.2958988534992235,0.3795165211861784,0.254712038721026,0.48431734767377577,0.5980141319780388,0.5279991728210663,0.4768645628340649,0.7738211674862827,0.5412965619882966,0.4364303367690022,0.7118291425449962,0.5282803990787261,0.4821786482335666,0.29796322471060016,0.4766302540277182,0.3939073025417566
0.17646798641690042,0.21168301432622452,0.34246120868716395,0.7214263093013906,0.43394184955199877,0.4880198973670129,0.22170673639967262,0.21697755485000442,0.779992279546502,0.3917042310330949,0.37097389833712263,0.6094426533606598,0.22789290123974543,0.4165888799019503,0.4938536921149164,0.7125267071149103,0.13341725793614945,0.12077629848403793,0.5362664467333778,0.5992364531316172,0.5518774431304766,0.7759389447565839,0.46457601595558423,0.5405218709569154,0.1891002355072285,0.35223213408075665,0.10978235142285397,0.7348440510839835,0.6834742809739798,0.604827671885082,0.590265023866267,0.1152841796805475,0.33558380482984373,0.14840622071397064,0.8472071355157971,0.27121772996903515,0.2864422385851757,0.25427160283740025,0.5933376555298814,0.8716667433134088,0.027033174025314244,0.43143736687589496,0.443459925824893,0.3024313327454706,0.593574516186312,0.4547674064997873,0.9999999999999999,0.1975316781912025,0.5277704670206195,0.6091497442158359,0.6544738414005413,0.4833238684667124,0.7053170117510275,0.2346022957881115,0.6141442083977364,0.40774624730930836,0.5138391734142753,0.2924785657172136,0.6905731981172137,0.4264950249449214,0.4472181998765253,0.21005846199164263,0.3795810981289732,0.06732529831894835,0.3179105582785229,0.738349029088836,0.47103556212144093,0.625483016915224,0.40424751853928137,0.49393290766257775,0.3878009359719085,0.5608650492803541,0.49249013441644773,0.5246538031507737,0.49512910815238903,0.6062673903972733,0.32256838977599545,0.09585754794304968,0.4969422816951272,0.12453194831999309
0.22267407354192428,0.23836966942760604,0.405257238244497,0.5380597784163227,0.6161622691911832,0.3695036214364625,0.24139292067859316,0.24764290446993437,0.627958992497857,0.5137858256432618,0.15581309843489316,0.43250525575475857,0.40645665143007625,0.34827015999349614,0.5344434085299861,0.5466696979273744,0.5898893923750093,0.9673358876255567,0.6675838528980409,0.41327383591286354,0.5021758396250523,0.5233440955424836,0.7897124318308828,0.5981781068982767,0.4850807752323913,0.319972261863879,0.35484956962136593,0.296056832542025,0.5038713499327018,1.0,0.392561477135453,0.3483277911111658,0.6395933974630795,0.2890017989012471,0.526318869996509,0.5369686013911503,0.659250930813279,0.31480314228566064,0.27012975509996606,0.1548551443495697,0.2627653244913227,0.3431524007700948,0.26970549271968314,0.8221063540601934,0.3797006300110998,0.623693476678852,0.8430319629714951,0.44190395357113116,0.34389706252453944,0.2746708421948587,0.45558566656479993,0.3520904756855969,0.70392954754331,0.6341564591766399,0.43382641212147477,0.5050145205614809,0.30725811414653426,0.29218469627860005,0.4327560382823305,0.2929248827023214,0.6785716033418612,0.6312596484099053,0.33815373600098053,0.4022788209488344,0.2500560779967131,0.5056734555202651,0.30940564978061913,0.4321498834341384,0.8480351723059446,0.45455621010019714,0.48107900236727336,0.5752237289515187,0.5639636692658827,0.47033869754023316,0.5128714207451204,0.5841090659955157,0.3920081337478264,0.3767736091792144,0.3456378028384907,0.6178636171591569
0.39046496255715735,0.29092333128228376,0.48878028288824665,0.3867527030239967,0.49122407137255186,0.5597124939358754,0.2721135049926802,0.23630052399437793,0.5396010139091783,0.4619276023295304,0.0,0.5955181099282124,0.3980718627776472,0.32730546037887903,0.4197549418645069,0.4008205731493837,0.5782230876139325,1.0,0.5949705802498633,0.3848306388578987,0.5365401804576649,0.5576101463695786,0.725473540964201,0.48193692649078607,0.6803386646090656,0.4865430328531075,0.07112659566244273,0.2929513113879926,0.5654186734129972,0.6144145451560025,0.5034831984954302,0.1975007156321622,0.44303735747233414,0.21312323203658756,0.49689668587869884,0.4462185388968869,0.44248005531505663,0.18276382580047285,0.3380083021894747,0.19639416226126533,0.39983283488403804,0.3615161340504899,0.10903025567731017,0.6860579966863033,0.5154899066819589,0.6348691024186957,0.5176664012964689,0.5075578035708258,0.5836971649662376,0.2760546612809075,0.5795786423622725,0.2709674011100657,0.5915883639259119,0.5269602510463699,0.36270323062316856,0.2640577938246846,0.3393163085060462,0.4817928287304153,0.5234036038995634,0.5757322563677926,0.34219257093369393,0.7017309905360404,0.4817909543032383,0.3500197268234538,0.31947771043453577,0.45157411779648776,0.3149450320510143,0.6073995437247408,0.795961652067906,0.6221668218821743,0.43062844420916335,0.36086014421382584,0.513762561583538,0.6971378727369185,0.35274391641995756,0.07035400207765208,0.26066274461828876,0.3576971102253732,0.5588057039789113,0.6067299431274557
0.19326920577563128,0.3074794320007799,0.38914964590104184,0.7102131820371618,0.7814007027857853,0.39927962277439166,0.2087932575476812,0.26662916560122063,0.5366261502087786,0.5309844782386172,0.18190193131450041,0.4321904497252683,0.4000036672951005,0.24686314307783316,0.45193924169409255,0.6314912524805427,0.5696189582451202,0.949986173198692,0.9435190636125125,0.24247856308384186,0.4694256302017017,0.3436230884717867,0.9778175926946925,0.40057382594823676,0.5705159370532589,0.4010085848327112,0.20601553530324632,0.3573494216244123,0.361783342238009,0.6772258190579219,0.5390539681878552,0.5144169024013877,0.5109374390751832,0.4826231144348066,0.5832205475883512,0.597234719910095,0.7618385055079667,0.1958442619564486,0.10702561764678281,0.18423789552556485,0.3130612538719065,0.12335478118400345,0.0037022532651495577,0.7894626141465104,0.538742727634543,0.6564206108904027,0.6141519287136997,0.4658364888733122,0.6373416469087837,0.41637398704881784,0.29662781736510613,0.5622905867971046,0.43564075996150026,0.4532919967778165,0.43804071810837897,0.6177132505964955,0.24671315767912666,0.22742651821277626,0.5681436438866619,0.5423429806535368,0.9673609887194043,0.5888989059439046,0.4417840825450049,0.32125309571415056,0.32745704217241356,0.42364736635468614,0.26513858281392316,0.5309331949826521,0.6301955177628236,0.35408642703117293,0.3995467420638455,0.7762189545047211,0.4764465358825928,0.7014870795571944,0.4299794127962038,0.4582934419391551,0.5014792039062799,0.0,0.04496380784153531,0.4319224690058264
0.40750792281725867,0.2526893206297742,0.27525832460339694,0.29087578033430594,0.5848165387524915,0.5587763070349695,0.54920326090437,0.6574090907973063,0.5334479248956405,0.5498763242805496,0.6547045223929545,0.2640056261466422,0.769272998167446,0.7551278144381373,0.3537648144034843,0.5803371986876007,0.1931743929410526,0.33346231991286446,0.31355043426636786,0.31482214772555134,0.47573319872805364,0.6181439577756415,0.6641177621576342,0.4009175813052229,0.7021342460161689,0.45025826439883054,0.377135866443978,0.5273321649049278,0.46340594284884645,0.5667512789609745,0.5318816923162856,0.46620007976405603,0.4621321244878102,0.3869422537332387,0.616651566497196,0.42582473825229467,0.6087353008298764,0.7929812808659706,0.4561803250096892,0.1161768822377624,0.6398444187030383,0.6830729586218024,0.5855791654447922,0.4598134237470129,0.4350123370230737,0.3621922116568108,0.4798288514486434,0.5791509966886652,0.4289351599944512,0.08251618426773999,0.46333328823318515,1.0,0.8989546031586202,0.3970339634527625,0.7388158713467473,0.34964543740652526,0.3463556145321588,0.49050592061865,0.3532079512154811,0.5857616423031893,0.8991346661732573,0.4282713772590159,0.3193126589050808,0.41080513834039073,0.1075364999920223,0.61071378381659,0.5886027808770588,0.4462970950424807,0.5969331649108112,0.42518729020401685,0.5949546659924445,0.3730587048777977,0.45444076339839673,0.4539898891663952,0.6315158172322073,0.38017168994860706,0.25258883463614906,0.6200718446618845,0.36018066073223126,0.53774394549174
